year,problem,kind,repo,path,bytes,git_blob_sha1,sha256,url,verification,license
2023,E,Code,ydchen0806/23yansaiE,pdf_source/code/q3_c_pearson.py,1131,a55c951c7ce092cbaee325ec95de88c215f34d08,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/pdf_source/code/q3_c_pearson.py,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Code,ydchen0806/23yansaiE,pdf_source/makefiles.sh,522,ea86f94a8b7c13f74afc0c4b54cd56c2da5f79b0,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/pdf_source/makefiles.sh,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/LightGBM_feat_importance.csv,3259,cc7193c4c78970cd67025cabc17bd412bd34be69,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/LightGBM_feat_importance.csv,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/biLSTM.xlsx,7830,21019b477efc59faac849ef0a06c83f70c7bc3f3,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/biLSTM.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/data_dealed_0923.xlsx,101508,807ac921464d610a1993f549ec1813550470cd57,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/data_dealed_0923.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/feat_corr.csv,490,7f53259fe0564d78352b5be0214c6cbebdb2ee2b,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/feat_corr.csv,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/feat_corr_首次.csv,487,36502d911918274d465db4aadb064c9ac4c94a2c,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/feat_corr_%E9%A6%96%E6%AC%A1.csv,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/feature_importance.csv,1315,cb276d69aa0fde9f59dcdf799827c26858eed945,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/feature_importance.csv,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/first_data.xlsx,30051,a69aad0c704a3047ceac21239f2c3ad7e5e98726,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/first_data.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/first_data_all.xlsx,43069,a6e085cdbd3ab73516fd8e21c0df4b839616bd44,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/first_data_all.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/p2diff.xlsx,10098,c557fbcf095e6c8c42c66e116974f7914e276191,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/p2diff.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q1_b_feature_importance.xlsx,9583,407d10f7388958af2a41b6f6789a3d67b0bcd608,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q1_b_feature_importance.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q1_b_leaderboard.xlsx,6579,9be3c95b3312979e23c883d75e23ea3dde9fbdd1,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q1_b_leaderboard.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q1_b_prob.xlsx,10769,1a6f2ec8f89124d074ca8df21622624b9e156f22,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q1_b_prob.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q1_concat.xlsx,192684,dca89e0bd18ad8bfd70a7968263899da14b1dcdd,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q1_concat.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q1_concat1.xlsx,172617,4805adf98e03e735070e589efd35434ff929f8ec,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q1_concat1.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q1_concat_data.xlsx,194497,84e4a963aae4fb596f056543a24a84c3bccb01c2,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q1_concat_data.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q2_b_cluster_3.xlsx,35448,84e6f392e907fbf29c1385f4e8dfd6fabc9223d7,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q2_b_cluster_3.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q2_b_cluster_3_center.xlsx,5902,2b888577ea51f7f37e6365b39b0ec770aa0e04d0,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q2_b_cluster_3_center.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q2_b_cluster_3_record.xlsx,30470,33b62b633d02aaf2e8991fa7d0da1b93bef4f102,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q2_b_cluster_3_record.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q2_b_cluster_4.xlsx,35452,64fdd1ef6185135e44abc1f3b6737a5f2a9bc0bf,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q2_b_cluster_4.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q2_b_cluster_4_center.xlsx,6022,54f90c0fab4c6f5de824988156dbb02d7ee91d6d,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q2_b_cluster_4_center.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q2_b_cluster_4_record.xlsx,30302,0b2b27b745134e3e0e15df678fc0c65fc63339e4,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q2_b_cluster_4_record.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q2_b_cluster_5.xlsx,35455,31c56337569e70095ca906dee35aef83eb89baf9,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q2_b_cluster_5.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q2_b_cluster_5_center.xlsx,6120,93b9dacbcb53e3a5b51e1d35d4e3bdac39409d02,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q2_b_cluster_5_center.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q2_b_cluster_5_record.xlsx,30600,68cba8a09b62f032285191a0b2e58176588cbb02,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q2_b_cluster_5_record.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q2_b_feature_importance.xlsx,9508,0c3f6ebd6a6fd4e1edccdc0f46fdd6a5fc13c65e,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q2_b_feature_importance.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q2_d.xlsx,176373,cd435a55e1a9b22d3c9e9981b4045cda197795fd,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q2_d.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q2_d_first.xlsx,56631,bf117a377137f8a212a5e5b89313c838cd31ad07,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q2_d_first.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q2_result0925.xlsx,11806,2e6d21c7fb9c20bea6877ca596241a25047fdc0a,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q2_result0925.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q2_total_data.xlsx,108300,68c4b79f92eefef5a6ca706b933ccc25011423a0,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q2_total_data.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q2_total_data_all.xlsx,138707,ece49d1c7037f0194659f8219fedf499653316b5,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q2_total_data_all.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q2diff.xlsx,13477,49b352296730899760bdd617e3c68c6e2d4a3dc6,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q2diff.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q2diff_all.xlsx,17762,f2d23516c5aeae3a9e53bb0364620ee33a7b3a6f,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q2diff_all.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q3_a_leaderboard.csv,1678,d7a237a3bc473a327a22ec76062df52121474028,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q3_a_leaderboard.csv,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q3_a_result.csv,211062,ed0b140473bb01ebc07cc7686acac247a66a25ad,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q3_a_result.csv,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q3_a_top_10_leaderboard.csv,1643,021c2d6801aa65dc7f33a714359f54d843d15eaa,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q3_a_top_10_leaderboard.csv,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q3_a_top_10_result.csv,1668,de47939387be19e2e2226ba47bac08b9ced6f0e4,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q3_a_top_10_result.csv,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q3_b2_total.xlsx,569915,4f378c0af595f853a54c5646727fba66161c1380,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q3_b2_total.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q3_data_first.xlsx,51000,52cecee0ba2941bd8907299821c6ba6e04798285,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q3_data_first.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/q3_total_data.xlsx,118515,c931fdf59ff3edf015232e0c0a29df3edbfa1e9e,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/q3_total_data.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/处理后的表2.xlsx,115507,8c3f408a5dd7d7eb0c5cbd7545dcd535c2a2a2e0,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E8%A1%A82.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/处理后的表216.13.xlsx,137901,039ba9fc2ff5833b4ae6c18d8c6fb0498ff6d051,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E8%A1%A8216.13.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/竞赛发布数据/表1-患者列表及临床信息.xlsx,28777,533472f563dcbb32f599e7b47eedc533a3f86ff4,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/%E7%AB%9E%E8%B5%9B%E5%8F%91%E5%B8%83%E6%95%B0%E6%8D%AE/%E8%A1%A81-%E6%82%A3%E8%80%85%E5%88%97%E8%A1%A8%E5%8F%8A%E4%B8%B4%E5%BA%8A%E4%BF%A1%E6%81%AF.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/竞赛发布数据/表2-患者影像信息血肿及水肿的体积及位置.xlsx,187530,1e93a30754cf5717f54b8e3d263232d12dc64901,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/%E7%AB%9E%E8%B5%9B%E5%8F%91%E5%B8%83%E6%95%B0%E6%8D%AE/%E8%A1%A82-%E6%82%A3%E8%80%85%E5%BD%B1%E5%83%8F%E4%BF%A1%E6%81%AF%E8%A1%80%E8%82%BF%E5%8F%8A%E6%B0%B4%E8%82%BF%E7%9A%84%E4%BD%93%E7%A7%AF%E5%8F%8A%E4%BD%8D%E7%BD%AE.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/竞赛发布数据/表3-患者影像信息血肿及水肿的形状及灰度分布.xlsx,514778,f7c7897a40a5df9f190b7e89024d8c633cacca38,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/%E7%AB%9E%E8%B5%9B%E5%8F%91%E5%B8%83%E6%95%B0%E6%8D%AE/%E8%A1%A83-%E6%82%A3%E8%80%85%E5%BD%B1%E5%83%8F%E4%BF%A1%E6%81%AF%E8%A1%80%E8%82%BF%E5%8F%8A%E6%B0%B4%E8%82%BF%E7%9A%84%E5%BD%A2%E7%8A%B6%E5%8F%8A%E7%81%B0%E5%BA%A6%E5%88%86%E5%B8%83.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/竞赛发布数据/表4-答案文件.xlsx,22305,4da08193359b1f810c0482f047ff06f79a36682a,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/%E7%AB%9E%E8%B5%9B%E5%8F%91%E5%B8%83%E6%95%B0%E6%8D%AE/%E8%A1%A84-%E7%AD%94%E6%A1%88%E6%96%87%E4%BB%B6.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/竞赛发布数据/表4-答案文件更新后.xlsx,20439,8d44c26b34c86df3f44968f783123c62eb21ea21,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/%E7%AB%9E%E8%B5%9B%E5%8F%91%E5%B8%83%E6%95%B0%E6%8D%AE/%E8%A1%A84-%E7%AD%94%E6%A1%88%E6%96%87%E4%BB%B6%E6%9B%B4%E6%96%B0%E5%90%8E.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/竞赛发布数据/附表1-检索表格-流水号vs时间.xlsx,31264,c3a035166436484e9b69d9a21ace2e6de63ebac3,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/%E7%AB%9E%E8%B5%9B%E5%8F%91%E5%B8%83%E6%95%B0%E6%8D%AE/%E9%99%84%E8%A1%A81-%E6%A3%80%E7%B4%A2%E8%A1%A8%E6%A0%BC-%E6%B5%81%E6%B0%B4%E5%8F%B7vs%E6%97%B6%E9%97%B4.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/第三问b.xlsx,483739,f6991e79767bfbe294fd95c32b1f3dd1bfc2509a,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/%E7%AC%AC%E4%B8%89%E9%97%AEb.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/第三问b_2.xlsx,455289,99482842c6e510cb15a253bbd161c16228277857,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/%E7%AC%AC%E4%B8%89%E9%97%AEb_2.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/第三问b_predict.xlsx,127665,090351145f7a829db4a08d459bb249572ad13d3d,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/%E7%AC%AC%E4%B8%89%E9%97%AEb_predict.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
2023,E,Data,ydchen0806/23yansaiE,处理后的数据和结果/第三问c.xlsx,423385,8364af77f3271cbfc6e2379a7c648fc7a2795be6,,https://github.com/ydchen0806/23yansaiE/blob/92d7c4f74f57209acc00e9aaa130dc480f5574ec/%E5%A4%84%E7%90%86%E5%90%8E%E7%9A%84%E6%95%B0%E6%8D%AE%E5%92%8C%E7%BB%93%E6%9E%9C/%E7%AC%AC%E4%B8%89%E9%97%AEc.xlsx,Git tree enumerated; runtime not tested,UNSPECIFIED
